rental_id,customer_id,car_id,rental_date,return_date
RNT11928,CUST13019,CAR24,2023-05-24,2022-04-14
RNT11929,CUST10443,CAR86,2023-12-12,2023-01-13
RNT11930,CUST4320,CAR50,2024-01-09,2024-03-07
RNT11931,CUST12100,CAR1,2022-02-22,2023-04-09
RNT11932,CUST15223,CAR42,2021-12-06,2024-08-18
RNT11933,CUST2860,CAR67,2022-06-22,2024-01-30
RNT11934,CUST4471,CAR36,2023-10-07,2022-07-21
RNT11935,CUST6782,CAR5,2022-05-22,2021-12-30
RNT11936,CUST13702,CAR31,2023-10-14,2023-11-01
RNT11937,CUST2186,CAR8,2023-02-21,2022-03-31
RNT11938,CUST3666,CAR38,2022-09-15,2022-06-01
RNT11939,CUST2079,CAR90,2023-03-17,2023-11-29
RNT11940,CUST8314,CAR92,2024-09-05,2022-02-14
RNT11941,CUST13698,CAR50,2022-01-18,2023-08-07
RNT11942,CUST14398,CAR71,2022-07-13,2022-11-22
RNT11943,CUST8796,CAR40,2023-05-27,2024-09-11
RNT11944,CUST2569,CAR68,2024-08-13,2022-07-12
RNT11945,CUST11313,CAR66,2023-03-10,2022-12-02
RNT11946,CUST10453,CAR83,2024-08-25,2023-01-01
RNT11947,CUST6641,CAR72,2023-11-10,2022-08-21
RNT11948,CUST14894,CAR53,2022-04-11,2023-07-20
RNT11949,CUST16507,CAR4,2022-08-06,2023-10-20
RNT11950,CUST2024,CAR52,2022-04-30,2022-11-06
RNT11951,CUST7283,CAR78,2022-04-02,2022-09-29
RNT11952,CUST2029,CAR62,2021-09-20,2023-02-09
RNT11953,CUST7876,CAR92,2024-03-10,2024-04-17
RNT11954,CUST10732,CAR77,2024-08-27,2022-03-02
RNT11955,CUST15931,CAR77,2023-09-15,2023-11-01
RNT11956,CUST6337,CAR3,2024-01-24,2023-07-04
RNT11957,CUST6215,CAR21,2023-04-22,2024-01-07
RNT11958,CUST12624,CAR79,2023-12-06,2023-01-16
RNT11959,CUST16486,CAR18,2023-12-13,2023-01-28
RNT11960,CUST3887,CAR90,2022-01-28,2024-04-17
RNT11961,CUST4365,CAR10,2023-08-08,2022-05-22
RNT11962,CUST3893,CAR58,2024-04-24,2023-08-09
RNT11963,CUST5253,CAR88,2023-03-07,2022-04-24
RNT11964,CUST16201,CAR61,2023-10-16,2022-01-17
RNT11965,CUST4131,CAR83,2023-06-03,2023-06-28
RNT11966,CUST8909,CAR46,2021-10-25,2024-05-03
RNT11967,CUST16280,CAR68,2023-12-09,2021-11-29
RNT11968,CUST693,CAR46,2023-06-16,2021-10-19
RNT11969,CUST10066,CAR14,2022-05-15,2021-10-17
RNT11970,CUST11309,CAR82,2024-05-10,2023-07-16
RNT11971,CUST6248,CAR6,2022-04-17,2023-02-04
RNT11972,CUST13109,CAR62,2022-01-09,2022-01-27
RNT11973,CUST13507,CAR68,2022-07-01,2024-01-08
RNT11974,CUST10356,CAR57,2023-02-25,2023-02-11
RNT11975,CUST14448,CAR40,2022-08-17,2022-12-18
RNT11976,CUST15535,CAR44,2022-02-15,2022-07-24
RNT11977,CUST6545,CAR64,2023-08-03,2022-03-07
RNT11978,CUST339,CAR76,2021-12-02,2022-08-01
RNT11979,CUST4046,CAR28,2023-02-25,2021-12-04
RNT11980,CUST9690,CAR20,2023-12-03,2024-01-27
RNT11981,CUST9073,CAR18,2024-05-27,2024-05-05
RNT11982,CUST3016,CAR39,2022-06-21,2023-12-26
RNT11983,CUST10238,CAR90,2022-10-14,2024-07-17
RNT11984,CUST12079,CAR57,2022-08-24,2023-09-11
RNT11985,CUST9918,CAR71,2022-06-21,2024-05-30
RNT11986,CUST3299,CAR52,2024-04-18,2022-10-12
RNT11987,CUST10053,CAR64,2023-10-16,2022-10-31
RNT11988,CUST4884,CAR40,2022-08-09,2021-10-07
RNT11989,CUST15241,CAR33,2024-08-23,2024-08-23
RNT11990,CUST4054,CAR40,2022-10-26,2023-04-20
RNT11991,CUST6141,CAR93,2024-08-10,2022-09-05
RNT11992,CUST15553,CAR79,2022-06-05,2023-03-11
RNT11993,CUST10532,CAR29,2022-03-25,2024-03-08
RNT11994,CUST2192,CAR71,2023-08-21,2022-04-03
RNT11995,CUST9894,CAR29,2023-11-06,2022-07-12
RNT11996,CUST9389,CAR23,2024-08-26,2022-08-12
RNT11997,CUST13499,CAR5,2021-10-26,2024-06-04
RNT11998,CUST4812,CAR27,2024-03-02,2023-08-23
RNT11999,CUST3058,CAR21,2021-09-25,2024-01-10
RNT12000,CUST4911,CAR90,2021-12-20,2023-05-21
RNT12001,CUST9710,CAR32,2022-11-11,2024-07-31
RNT12002,CUST6196,CAR76,2021-10-29,2024-07-13
RNT12003,CUST2308,CAR41,2022-07-31,2023-05-03
RNT12004,CUST631,CAR87,2022-06-14,2023-03-27
RNT12005,CUST2771,CAR48,2024-01-26,2022-06-18
RNT12006,CUST4593,CAR0,2022-07-16,2023-06-24
RNT12007,CUST15982,CAR91,2023-10-10,2022-01-12
RNT12008,CUST8108,CAR15,2023-01-12,2024-05-12
RNT12009,CUST2220,CAR40,2023-02-21,2023-10-05
RNT12010,CUST7385,CAR43,2023-08-12,2022-04-09
RNT12011,CUST14724,CAR59,2024-06-22,2021-12-23
RNT12012,CUST3301,CAR61,2022-03-12,2024-05-25
RNT12013,CUST2677,CAR62,2023-08-01,2024-08-31
RNT12014,CUST4266,CAR47,2024-03-28,2024-07-21
RNT12015,CUST9513,CAR64,2021-11-16,2024-01-25
RNT12016,CUST7964,CAR12,2023-07-26,2023-04-14
RNT12017,CUST8172,CAR51,2022-02-24,2021-12-29
RNT12018,CUST1884,CAR66,2022-02-02,2022-04-16
RNT12019,CUST3556,CAR39,2022-11-27,2024-01-29
RNT12020,CUST4220,CAR67,2023-11-06,2022-09-12
RNT12021,CUST14199,CAR23,2023-03-28,2024-08-13
RNT12022,CUST1907,CAR18,2022-03-31,2023-01-02
RNT12023,CUST14652,CAR80,2024-03-30,2024-04-12
RNT12024,CUST13078,CAR84,2023-06-20,2021-09-28
RNT12025,CUST16349,CAR11,2024-04-24,2024-06-04
RNT12026,CUST8796,CAR79,2023-04-28,2023-02-27
RNT12027,CUST13268,CAR80,2023-12-16,2022-07-19
RNT12028,CUST15659,CAR85,2022-04-11,2023-10-16
RNT12029,CUST11181,CAR46,2022-01-28,2023-03-17
RNT12030,CUST11240,CAR6,2022-03-27,2022-09-26
RNT12031,CUST7970,CAR75,2022-10-08,2022-11-14
RNT12032,CUST5322,CAR65,2023-07-18,2024-08-18
RNT12033,CUST2944,CAR83,2023-07-05,2023-05-04
RNT12034,CUST7861,CAR58,2023-08-31,2022-05-15
RNT12035,CUST7754,CAR8,2023-03-02,2022-04-16
RNT12036,CUST66,CAR47,2022-10-27,2024-03-10
RNT12037,CUST14743,CAR74,2022-02-19,2022-10-26
RNT12038,CUST8192,CAR68,2023-12-02,2024-02-20
RNT12039,CUST1517,CAR61,2024-06-24,2022-11-19
RNT12040,CUST10824,CAR90,2023-02-10,2023-10-15
RNT12041,CUST6910,CAR38,2023-09-26,2022-02-23
RNT12042,CUST14278,CAR28,2024-08-18,2022-11-27
RNT12043,CUST8147,CAR17,2022-05-25,2024-08-15
RNT12044,CUST13809,CAR30,2024-04-01,2023-12-11
RNT12045,CUST16433,CAR70,2021-11-07,2024-03-19
RNT12046,CUST11508,CAR5,2021-10-16,2022-01-08
RNT12047,CUST6755,CAR38,2022-01-23,2024-04-13
RNT12048,CUST14866,CAR89,2021-10-05,2024-01-15
RNT12049,CUST14958,CAR11,2024-07-29,2023-11-17
RNT12050,CUST16394,CAR37,2021-12-28,2023-09-07
RNT12051,CUST8470,CAR14,2022-10-04,2022-05-06
RNT12052,CUST5025,CAR73,2022-01-26,2021-12-17
RNT12053,CUST16285,CAR79,2021-12-19,2024-06-17
RNT12054,CUST3705,CAR9,2024-02-20,2022-10-26
RNT12055,CUST14210,CAR56,2024-02-25,2023-04-02
RNT12056,CUST12079,CAR83,2023-03-27,2023-03-25
RNT12057,CUST16284,CAR84,2022-11-19,2024-03-22
RNT12058,CUST6085,CAR52,2024-04-11,2022-02-12
RNT12059,CUST13038,CAR29,2023-02-26,2024-05-02
RNT12060,CUST5973,CAR40,2022-11-08,2022-06-20
RNT12061,CUST5779,CAR16,2024-07-13,2022-11-21
RNT12062,CUST11678,CAR1,2023-03-16,2022-05-06
RNT12063,CUST15760,CAR43,2023-02-03,2023-10-12
RNT12064,CUST14874,CAR69,2024-06-06,2022-09-08
RNT12065,CUST8492,CAR14,2024-04-22,2022-11-07
RNT12066,CUST12776,CAR4,2022-12-27,2024-02-25
RNT12067,CUST9208,CAR31,2024-06-12,2022-06-14
RNT12068,CUST14150,CAR32,2024-02-11,2024-05-31
RNT12069,CUST15766,CAR85,2024-07-22,2024-07-03
RNT12070,CUST9981,CAR50,2022-12-27,2023-07-30
RNT12071,CUST8618,CAR6,2023-07-07,2023-10-07
RNT12072,CUST6810,CAR1,2022-12-16,2022-10-25
RNT12073,CUST4906,CAR31,2022-10-22,2024-02-01
RNT12074,CUST15339,CAR4,2022-03-24,2023-03-24
RNT12075,CUST9570,CAR10,2022-09-09,2021-11-08
RNT12076,CUST1970,CAR89,2022-08-28,2024-03-25
RNT12077,CUST3906,CAR76,2024-05-28,2024-03-26
RNT12078,CUST13679,CAR20,2023-03-07,2024-06-29
RNT12079,CUST10244,CAR48,2022-08-18,2022-08-06
RNT12080,CUST12227,CAR40,2024-07-06,2021-10-02
RNT12081,CUST4090,CAR46,2022-11-04,2023-04-12
RNT12082,CUST2048,CAR52,2022-07-01,2022-02-23
RNT12083,CUST7893,CAR24,2024-01-31,2023-09-05
RNT12084,CUST8445,CAR41,2022-06-18,2024-03-29
RNT12085,CUST10938,CAR22,2023-08-24,2023-07-08
RNT12086,CUST3711,CAR86,2023-04-26,2023-08-23
RNT12087,CUST6489,CAR23,2024-02-10,2023-02-04
RNT12088,CUST3913,CAR28,2023-07-19,2023-04-17
RNT12089,CUST8871,CAR69,2024-01-30,2023-04-13
RNT12090,CUST543,CAR42,2023-02-22,2021-10-08
RNT12091,CUST788,CAR20,2023-12-26,2022-03-02
RNT12092,CUST10523,CAR70,2021-12-28,2022-04-25
RNT12093,CUST958,CAR78,2021-10-25,2024-06-19
RNT12094,CUST2104,CAR46,2024-01-07,2022-12-06
RNT12095,CUST8361,CAR67,2021-12-23,2023-05-25
RNT12096,CUST16031,CAR25,2024-08-02,2022-12-30
RNT12097,CUST2607,CAR42,2023-11-09,2024-03-09
RNT12098,CUST14006,CAR50,2022-05-21,2022-10-04
RNT12099,CUST15065,CAR66,2024-01-19,2021-11-08
RNT12100,CUST6237,CAR32,2023-02-27,2022-11-03
RNT12101,CUST9564,CAR75,2023-01-06,2024-02-11
RNT12102,CUST12602,CAR55,2021-11-09,2024-06-08
RNT12103,CUST13343,CAR54,2023-08-08,2022-05-09
RNT12104,CUST9334,CAR65,2022-02-20,2023-06-25
RNT12105,CUST5600,CAR52,2022-07-15,2023-03-28
RNT12106,CUST2401,CAR24,2024-03-02,2024-08-26
RNT12107,CUST2585,CAR83,2023-03-24,2024-05-29
RNT12108,CUST4655,CAR25,2023-01-04,2021-09-25
RNT12109,CUST9375,CAR54,2023-02-14,2023-08-04
RNT12110,CUST9049,CAR65,2024-02-08,2024-07-13
RNT12111,CUST286,CAR57,2022-06-22,2023-10-11
RNT12112,CUST2190,CAR14,2023-07-17,2023-03-15
RNT12113,CUST8991,CAR57,2023-02-18,2024-07-09
RNT12114,CUST5218,CAR50,2021-09-16,2022-10-16
RNT12115,CUST7963,CAR89,2022-10-15,2022-08-22
RNT12116,CUST4506,CAR64,2024-04-04,2022-10-17
RNT12117,CUST9476,CAR16,2022-05-31,2024-03-08
RNT12118,CUST12212,CAR31,2023-12-01,2022-03-01
RNT12119,CUST14829,CAR55,2022-12-01,2022-12-28
RNT12120,CUST10045,CAR56,2023-03-30,2024-08-23
RNT12121,CUST12037,CAR54,2024-03-02,2022-06-27
RNT12122,CUST14929,CAR37,2021-10-28,2024-02-16
RNT12123,CUST11127,CAR22,2022-07-25,2023-04-06
RNT12124,CUST7283,CAR92,2023-06-03,2022-09-15
RNT12125,CUST2172,CAR81,2021-10-03,2024-08-10
RNT12126,CUST16750,CAR68,2021-09-22,2024-07-15
RNT12127,CUST12752,CAR43,2024-01-07,2021-11-25
RNT12128,CUST1702,CAR31,2022-07-08,2024-03-28
RNT12129,CUST4746,CAR19,2024-08-12,2022-01-10
RNT12130,CUST1836,CAR9,2021-12-20,2024-01-17
RNT12131,CUST13609,CAR9,2023-08-25,2022-02-16
RNT12132,CUST10807,CAR49,2021-12-13,2023-10-30
RNT12133,CUST2962,CAR93,2021-10-29,2023-04-21
RNT12134,CUST10138,CAR53,2024-07-11,2021-12-18
RNT12135,CUST5843,CAR23,2024-04-22,2022-05-30
RNT12136,CUST270,CAR89,2023-08-30,2021-09-18
RNT12137,CUST3799,CAR37,2022-07-15,2024-05-13
RNT12138,CUST12415,CAR25,2022-01-30,2023-04-12
RNT12139,CUST15900,CAR21,2021-09-30,2023-08-02
RNT12140,CUST8525,CAR1,2024-07-03,2024-07-11
RNT12141,CUST14527,CAR30,2024-05-21,2022-01-04
RNT12142,CUST7939,CAR27,2023-01-06,2023-12-01
RNT12143,CUST252,CAR42,2022-07-15,2023-03-19
RNT12144,CUST7341,CAR25,2023-10-13,2024-08-15
RNT12145,CUST8932,CAR52,2022-10-21,2024-02-21
RNT12146,CUST6126,CAR71,2023-04-21,2024-06-21
RNT12147,CUST16274,CAR35,2023-01-20,2024-04-12
RNT12148,CUST1719,CAR7,2023-03-29,2023-12-09
RNT12149,CUST4619,CAR48,2023-04-05,2024-03-26
RNT12150,CUST14519,CAR31,2024-04-12,2022-02-22
RNT12151,CUST12636,CAR52,2022-09-01,2023-06-03
RNT12152,CUST6695,CAR77,2022-01-23,2023-05-09
RNT12153,CUST12772,CAR73,2024-01-07,2023-03-22
RNT12154,CUST4453,CAR83,2022-10-20,2021-11-02
RNT12155,CUST5398,CAR60,2024-01-07,2022-06-14
RNT12156,CUST2672,CAR46,2022-12-30,2022-05-14
RNT12157,CUST8545,CAR48,2022-08-01,2021-12-19
RNT12158,CUST8175,CAR80,2022-09-26,2022-10-01
RNT12159,CUST10950,CAR22,2022-09-03,2022-06-07
RNT12160,CUST2564,CAR91,2023-02-17,2022-11-30
RNT12161,CUST12183,CAR30,2024-08-31,2023-04-13
RNT12162,CUST11676,CAR47,2023-10-11,2022-11-15
RNT12163,CUST130,CAR38,2024-07-21,2024-07-15
RNT12164,CUST15302,CAR67,2023-01-07,2022-03-26
RNT12165,CUST9665,CAR25,2023-01-17,2024-05-24
RNT12166,CUST9933,CAR88,2024-02-06,2024-07-25
RNT12167,CUST8561,CAR75,2021-12-02,2022-08-30
RNT12168,CUST13048,CAR64,2023-10-14,2022-07-27
RNT12169,CUST13113,CAR4,2022-01-07,2022-07-16
RNT12170,CUST10622,CAR58,2023-01-31,2021-12-21
RNT12171,CUST2934,CAR48,2022-04-26,2022-04-04
RNT12172,CUST8498,CAR29,2023-06-21,2023-08-21
RNT12173,CUST14846,CAR80,2024-05-02,2024-06-19
RNT12174,CUST16614,CAR2,2022-03-01,2023-01-14
RNT12175,CUST557,CAR34,2023-04-24,2022-03-25
RNT12176,CUST8112,CAR90,2022-03-25,2024-06-26
RNT12177,CUST6868,CAR7,2023-03-07,2022-11-18
RNT12178,CUST189,CAR62,2022-10-30,2022-11-11
RNT12179,CUST564,CAR43,2023-03-27,2024-07-02
RNT12180,CUST6641,CAR21,2022-05-31,2022-05-27
RNT12181,CUST14919,CAR93,2022-12-12,2024-01-17
RNT12182,CUST4928,CAR18,2024-06-13,2022-08-27
RNT12183,CUST12192,CAR71,2023-11-08,2023-07-26
RNT12184,CUST9564,CAR53,2024-02-19,2024-06-17
RNT12185,CUST3273,CAR60,2022-05-18,2023-12-30
RNT12186,CUST5421,CAR74,2023-09-19,2024-06-16
RNT12187,CUST5884,CAR57,2023-11-22,2023-01-13
RNT12188,CUST15235,CAR45,2023-02-27,2023-06-04
RNT12189,CUST3059,CAR57,2022-10-14,2022-11-24
RNT12190,CUST3977,CAR54,2022-10-04,2022-12-27
RNT12191,CUST10346,CAR1,2023-09-01,2023-10-22
RNT12192,CUST16495,CAR41,2021-09-24,2024-05-02
RNT12193,CUST4482,CAR18,2022-10-04,2023-04-19
RNT12194,CUST8926,CAR1,2023-12-13,2022-03-10
RNT12195,CUST8897,CAR14,2022-02-04,2024-06-02
RNT12196,CUST12955,CAR65,2023-06-17,2024-09-06
RNT12197,CUST8015,CAR11,2023-10-02,2022-02-01
RNT12198,CUST6797,CAR6,2023-04-25,2022-02-09
RNT12199,CUST15396,CAR36,2022-01-31,2022-01-14
RNT12200,CUST10742,CAR17,2022-07-16,2022-07-01
RNT12201,CUST7637,CAR37,2022-05-12,2022-05-09
RNT12202,CUST13948,CAR38,2022-05-26,2024-07-22
RNT12203,CUST10525,CAR46,2023-05-24,2024-03-26
RNT12204,CUST1145,CAR47,2021-10-27,2023-07-29
RNT12205,CUST2816,CAR39,2023-04-27,2021-10-28
RNT12206,CUST13822,CAR56,2023-03-09,2022-02-24
RNT12207,CUST513,CAR66,2023-08-04,2022-09-05
RNT12208,CUST9546,CAR70,2023-10-25,2022-07-11
RNT12209,CUST14759,CAR87,2022-04-14,2022-12-04
RNT12210,CUST11596,CAR28,2022-11-21,2022-04-30
RNT12211,CUST12684,CAR43,2023-06-04,2023-11-26
RNT12212,CUST5686,CAR28,2024-06-09,2024-08-13
RNT12213,CUST11292,CAR5,2024-01-12,2024-08-29
RNT12214,CUST854,CAR80,2024-02-18,2023-04-23
RNT12215,CUST12442,CAR6,2023-06-06,2022-03-16
RNT12216,CUST8029,CAR9,2021-12-30,2023-06-07
RNT12217,CUST8604,CAR35,2023-12-09,2023-03-27
RNT12218,CUST4947,CAR43,2023-06-16,2021-11-17
RNT12219,CUST6385,CAR77,2022-01-13,2022-11-04
RNT12220,CUST10581,CAR88,2022-03-30,2022-08-04
RNT12221,CUST6517,CAR32,2023-05-06,2024-05-29
RNT12222,CUST17190,CAR40,2021-10-12,2023-10-27
RNT12223,CUST14971,CAR38,2022-04-12,2023-10-16
RNT12224,CUST6358,CAR60,2023-11-04,2024-08-02
RNT12225,CUST10055,CAR5,2022-09-19,2023-09-13
RNT12226,CUST13909,CAR22,2023-08-14,2024-08-11
RNT12227,CUST8353,CAR26,2021-11-01,2024-08-07
RNT12228,CUST5444,CAR21,2023-04-18,2022-07-04
RNT12229,CUST9001,CAR91,2023-11-01,2022-09-10
RNT12230,CUST1699,CAR79,2022-06-29,2024-05-29
RNT12231,CUST6849,CAR40,2023-02-28,2022-12-27
RNT12232,CUST3233,CAR86,2022-03-23,2023-05-15
RNT12233,CUST3985,CAR74,2023-08-10,2022-10-03
RNT12234,CUST653,CAR78,2022-10-28,2022-03-14
RNT12235,CUST11052,CAR48,2023-08-29,2022-02-16
RNT12236,CUST5438,CAR93,2021-12-23,2024-06-17
RNT12237,CUST8640,CAR45,2024-05-19,2024-08-07
RNT12238,CUST13394,CAR68,2023-08-22,2021-10-11
RNT12239,CUST136,CAR74,2023-04-08,2022-10-04
RNT12240,CUST11044,CAR69,2022-04-03,2022-07-03
RNT12241,CUST7337,CAR35,2023-05-08,2024-05-30
RNT12242,CUST11931,CAR44,2023-10-17,2022-10-15
RNT12243,CUST2326,CAR47,2023-11-04,2024-03-17
RNT12244,CUST5955,CAR16,2024-06-01,2024-08-16
RNT12245,CUST7992,CAR33,2022-09-25,2023-09-17
RNT12246,CUST3547,CAR39,2023-02-12,2023-05-01
RNT12247,CUST16122,CAR90,2023-01-03,2023-06-27
RNT12248,CUST5804,CAR79,2022-10-04,2024-07-21
RNT12249,CUST14888,CAR86,2023-05-11,2022-03-10
RNT12250,CUST14786,CAR15,2024-02-06,2022-03-25
RNT12251,CUST6396,CAR14,2021-10-05,2024-09-02
RNT12252,CUST8686,CAR70,2023-04-08,2022-03-21
RNT12253,CUST8642,CAR39,2022-03-29,2024-02-05
RNT12254,CUST11583,CAR5,2021-10-04,2022-07-01
RNT12255,CUST13593,CAR51,2022-01-18,2022-01-09
RNT12256,CUST2920,CAR67,2023-06-11,2023-10-01
RNT12257,CUST966,CAR73,2023-12-12,2021-09-30
RNT12258,CUST16421,CAR82,2024-06-13,2021-10-30
RNT12259,CUST789,CAR67,2024-07-03,2024-04-15
RNT12260,CUST13289,CAR60,2024-01-16,2024-01-09
RNT12261,CUST4615,CAR19,2022-08-21,2023-05-05
RNT12262,CUST7342,CAR2,2022-07-31,2022-06-17
RNT12263,CUST2594,CAR48,2024-03-19,2023-08-01
RNT12264,CUST1343,CAR85,2022-07-31,2023-04-30
RNT12265,CUST10890,CAR64,2023-03-14,2023-05-02
RNT12266,CUST13310,CAR51,2024-05-04,2023-12-03
RNT12267,CUST8218,CAR54,2022-04-01,2022-08-09
RNT12268,CUST981,CAR45,2021-12-07,2024-06-12
RNT12269,CUST16614,CAR41,2023-10-31,2022-09-06
RNT12270,CUST2038,CAR84,2022-10-17,2024-08-07
RNT12271,CUST5666,CAR31,2023-06-03,2022-08-29
RNT12272,CUST6606,CAR83,2022-02-22,2024-08-27
RNT12273,CUST7328,CAR66,2022-10-31,2024-01-21
RNT12274,CUST16859,CAR39,2022-10-31,2023-11-23
RNT12275,CUST15489,CAR28,2024-08-19,2022-10-08
RNT12276,CUST2125,CAR5,2022-12-03,2022-05-03
RNT12277,CUST12250,CAR9,2024-07-20,2022-06-19
RNT12278,CUST5466,CAR17,2023-03-07,2023-07-24
RNT12279,CUST1327,CAR93,2022-01-02,2023-05-21
RNT12280,CUST1756,CAR78,2022-04-22,2023-12-12
RNT12281,CUST2991,CAR45,2023-11-25,2023-10-10
RNT12282,CUST1713,CAR11,2022-09-05,2021-10-25
RNT12283,CUST12079,CAR84,2022-01-29,2024-01-12
RNT12284,CUST7319,CAR48,2021-10-01,2024-01-14
RNT12285,CUST10747,CAR69,2022-08-24,2022-04-23
RNT12286,CUST750,CAR26,2022-02-05,2023-04-04
RNT12287,CUST10107,CAR11,2022-12-13,2022-05-27
RNT12288,CUST6813,CAR35,2023-04-09,2023-04-20
RNT12289,CUST110,CAR32,2024-08-23,2022-01-13
RNT12290,CUST13431,CAR38,2022-09-08,2023-02-05
RNT12291,CUST6133,CAR78,2024-09-03,2023-12-03
RNT12292,CUST7168,CAR37,2022-06-26,2024-05-05
RNT12293,CUST6192,CAR82,2023-01-01,2021-10-29
RNT12294,CUST441,CAR8,2022-11-22,2023-05-13
RNT12295,CUST13474,CAR86,2022-07-04,2024-01-20
RNT12296,CUST927,CAR0,2022-04-18,2024-02-26
RNT12297,CUST9700,CAR73,2024-07-14,2022-02-08
RNT12298,CUST3382,CAR27,2021-11-06,2023-10-05
RNT12299,CUST997,CAR79,2024-04-30,2024-01-22
RNT12300,CUST3590,CAR93,2022-02-01,2022-12-19
RNT12301,CUST6870,CAR10,2022-04-03,2024-04-24
RNT12302,CUST2651,CAR47,2021-11-11,2022-09-28
RNT12303,CUST11351,CAR70,2022-10-08,2022-11-01
RNT12304,CUST11174,CAR17,2021-11-26,2021-12-07
RNT12305,CUST12707,CAR11,2022-10-27,2023-10-21
RNT12306,CUST11952,CAR88,2021-12-12,2024-04-16
RNT12307,CUST16574,CAR0,2021-09-28,2022-07-28
RNT12308,CUST14157,CAR43,2022-11-24,2023-07-29
RNT12309,CUST1331,CAR36,2024-07-19,2024-02-26
RNT12310,CUST315,CAR25,2021-12-01,2023-04-28
RNT12311,CUST16056,CAR17,2022-12-11,2023-10-29
RNT12312,CUST5763,CAR24,2022-05-03,2022-03-14
RNT12313,CUST12587,CAR60,2022-10-27,2024-03-01
RNT12314,CUST7705,CAR65,2023-05-27,2024-03-22
RNT12315,CUST8425,CAR9,2024-04-27,2023-07-29
RNT12316,CUST16327,CAR76,2021-10-29,2024-04-08
RNT12317,CUST10639,CAR93,2024-03-11,2021-10-17
RNT12318,CUST15705,CAR0,2022-10-13,2024-03-02
RNT12319,CUST4871,CAR58,2023-10-13,2022-06-11
RNT12320,CUST9629,CAR72,2024-01-16,2023-11-22
RNT12321,CUST13175,CAR54,2022-01-19,2023-11-02
RNT12322,CUST3330,CAR48,2024-05-13,2021-10-04
RNT12323,CUST14966,CAR49,2022-05-21,2022-03-18
RNT12324,CUST4038,CAR29,2024-03-10,2021-11-23
RNT12325,CUST9835,CAR50,2024-01-22,2024-03-07
RNT12326,CUST7713,CAR15,2022-04-18,2023-10-03
RNT12327,CUST2560,CAR11,2024-07-07,2022-08-03
RNT12328,CUST413,CAR89,2023-10-11,2024-08-08
RNT12329,CUST13600,CAR77,2022-06-28,2024-08-21
RNT12330,CUST2911,CAR54,2022-10-20,2024-03-18
RNT12331,CUST11859,CAR7,2023-10-20,2024-07-29
RNT12332,CUST4311,CAR81,2021-10-20,2024-04-21
RNT12333,CUST17134,CAR36,2022-07-10,2021-09-29
RNT12334,CUST836,CAR58,2024-03-07,2023-05-01
RNT12335,CUST1952,CAR70,2022-10-22,2021-11-27
RNT12336,CUST13031,CAR46,2024-04-02,2022-08-31
RNT12337,CUST11892,CAR39,2024-07-21,2022-05-26
RNT12338,CUST1278,CAR54,2022-09-02,2024-09-02
RNT12339,CUST15475,CAR52,2021-10-10,2024-05-23
RNT12340,CUST8660,CAR64,2022-08-19,2024-07-02
RNT12341,CUST14031,CAR20,2022-10-16,2022-05-02
RNT12342,CUST3703,CAR79,2024-05-30,2022-03-25
RNT12343,CUST11013,CAR88,2023-10-22,2022-10-27
RNT12344,CUST10573,CAR79,2024-03-29,2024-04-15
RNT12345,CUST2950,CAR38,2024-06-23,2023-05-09
RNT12346,CUST2803,CAR67,2022-11-07,2022-07-09
RNT12347,CUST17177,CAR50,2023-06-12,2023-02-12
RNT12348,CUST12003,CAR78,2022-04-24,2024-05-12
RNT12349,CUST4022,CAR29,2023-03-23,2024-05-04
RNT12350,CUST15908,CAR40,2024-05-12,2021-12-07
RNT12351,CUST12091,CAR6,2022-09-07,2023-12-22
RNT12352,CUST10600,CAR35,2022-12-31,2022-10-24
RNT12353,CUST13621,CAR35,2022-12-04,2023-05-09
RNT12354,CUST2381,CAR0,2023-11-24,2024-08-29
RNT12355,CUST3595,CAR81,2024-06-12,2024-05-23
RNT12356,CUST9763,CAR79,2023-06-27,2023-02-12
RNT12357,CUST1163,CAR25,2023-03-09,2023-02-02
RNT12358,CUST13049,CAR77,2024-09-02,2022-03-13
RNT12359,CUST15599,CAR4,2023-10-23,2023-11-17
RNT12360,CUST4386,CAR9,2024-04-29,2022-04-06
RNT12361,CUST9400,CAR4,2023-05-07,2023-01-24
RNT12362,CUST7568,CAR49,2022-12-06,2021-11-06
RNT12363,CUST13320,CAR47,2024-04-30,2024-09-01
RNT12364,CUST12740,CAR22,2021-12-07,2023-12-22
RNT12365,CUST15529,CAR10,2022-07-15,2023-02-07
RNT12366,CUST9854,CAR23,2024-03-21,2024-06-28
RNT12367,CUST5301,CAR64,2023-01-05,2023-06-17
RNT12368,CUST9566,CAR62,2022-07-02,2023-05-28
RNT12369,CUST8563,CAR84,2023-05-30,2022-04-29
RNT12370,CUST13988,CAR74,2022-01-22,2023-12-23
RNT12371,CUST5060,CAR74,2023-04-01,2024-04-25
RNT12372,CUST350,CAR24,2021-12-04,2023-10-24
RNT12373,CUST9827,CAR22,2022-05-26,2024-01-05
RNT12374,CUST881,CAR34,2022-09-05,2022-03-16
RNT12375,CUST2594,CAR42,2024-02-21,2024-04-26
RNT12376,CUST9542,CAR59,2024-08-26,2024-08-16
RNT12377,CUST736,CAR26,2022-09-13,2022-03-23
RNT12378,CUST11761,CAR5,2021-09-26,2024-06-23
